Date,Open,High,Low,Close,Volume,Turnover,Index_Name
2020-01-09,5955.25,6009.6,5954.65,6005.85,,,NIFTY SMLCAP 100
2020-01-10,6031.65,6076.45,6027.55,6056.5,,,NIFTY SMLCAP 100
2020-01-13,6080.25,6117.75,6077.95,6115.35,,,NIFTY SMLCAP 100
2020-01-14,6135.45,6170.1,6124.15,6164.85,,,NIFTY SMLCAP 100
2020-01-15,6172.55,6234.45,6155.0,6229.3,,,NIFTY SMLCAP 100
2020-01-16,6260.9,6283.9,6247.5,6270.9,,,NIFTY SMLCAP 100
2020-01-17,6288.6,6299.95,6265.65,6288.1,,,NIFTY SMLCAP 100
2020-01-20,6324.05,6325.15,6238.55,6244.4,,,NIFTY SMLCAP 100
2020-01-21,6231.4,6272.2,6220.5,6248.45,,,NIFTY SMLCAP 100
2020-01-22,6289.9,6307.8,6235.3,6242.85,,,NIFTY SMLCAP 100
2020-01-23,6256.0,6299.9,6248.75,6295.6,,,NIFTY SMLCAP 100
2020-01-24,6309.3,6358.7,6287.85,6345.05,,,NIFTY SMLCAP 100
2020-01-27,6332.8,6381.9,6324.05,6346.65,,,NIFTY SMLCAP 100
2020-01-28,6369.25,6401.1,6311.4,6337.9,,,NIFTY SMLCAP 100
2020-01-29,6370.65,6390.8,6317.9,6327.95,,,NIFTY SMLCAP 100
2020-01-30,6329.4,6331.85,6213.75,6226.65,,,NIFTY SMLCAP 100
2020-01-31,6259.2,6267.75,6215.75,6226.05,,,NIFTY SMLCAP 100
2020-02-01,6216.95,6283.85,6039.85,6057.05,,,NIFTY SMLCAP 100
2020-02-03,6032.0,6070.2,5984.6,6040.0,,,NIFTY SMLCAP 100
2020-02-04,6084.1,6156.5,6079.15,6154.0,,,NIFTY SMLCAP 100
2020-02-05,6162.25,6222.05,6161.65,6205.25,,,NIFTY SMLCAP 100
2020-02-06,6225.25,6259.95,6215.75,6240.25,,,NIFTY SMLCAP 100
2020-02-07,6258.6,6268.95,6226.35,6247.3,,,NIFTY SMLCAP 100
2020-02-10,6257.55,6265.25,6171.7,6177.9,,,NIFTY SMLCAP 100
2020-02-11,6214.25,6226.05,6181.85,6190.8,,,NIFTY SMLCAP 100
2020-02-12,6223.7,6224.1,6166.0,6176.2,,,NIFTY SMLCAP 100
2020-02-13,6190.85,6194.35,6156.8,6175.25,,,NIFTY SMLCAP 100
2020-02-14,6196.65,6211.85,6149.6,6159.75,,,NIFTY SMLCAP 100
2020-02-17,6176.6,6183.65,6072.95,6081.0,,,NIFTY SMLCAP 100
2020-02-18,6076.85,6080.55,5972.35,6059.7,,,NIFTY SMLCAP 100
2020-02-19,6094.55,6147.2,6090.35,6139.8,,,NIFTY SMLCAP 100
2020-02-20,6151.7,6196.65,6143.0,6162.0,,,NIFTY SMLCAP 100
2020-02-24,6133.65,6141.75,6035.7,6040.55,,,NIFTY SMLCAP 100
2020-02-25,6063.7,6090.4,6005.05,6026.1,,,NIFTY SMLCAP 100
2020-02-26,6007.45,6038.9,5969.9,5991.7,,,NIFTY SMLCAP 100
2020-02-27,5990.65,5996.5,5861.05,5912.05,,,NIFTY SMLCAP 100
2020-02-28,5758.95,5773.8,5650.35,5675.05,,,NIFTY SMLCAP 100
2020-03-02,5770.35,5810.95,5571.3,5607.1,,,NIFTY SMLCAP 100
2020-03-03,5662.5,5711.65,5594.7,5689.9,,,NIFTY SMLCAP 100
2020-03-04,5715.6,5730.35,5497.6,5576.6,,,NIFTY SMLCAP 100
2020-03-05,5605.25,5633.25,5550.75,5583.35,,,NIFTY SMLCAP 100
2020-03-06,5362.25,5455.55,5321.7,5440.8,,,NIFTY SMLCAP 100
2020-03-09,5319.5,5327.15,5124.0,5169.95,,,NIFTY SMLCAP 100
2020-03-11,5134.6,5250.25,5125.85,5164.0,,,NIFTY SMLCAP 100
2020-03-12,4900.05,4927.35,4620.3,4671.0,,,NIFTY SMLCAP 100
2020-03-13,4216.15,4741.7,3978.45,4721.6,,,NIFTY SMLCAP 100
2020-03-16,4505.45,4533.35,4400.75,4418.9,,,NIFTY SMLCAP 100
2020-03-17,4401.3,4456.5,4278.95,4287.9,,,NIFTY SMLCAP 100
2020-03-18,4329.65,4373.25,3998.2,4018.95,,,NIFTY SMLCAP 100
2020-03-19,3808.45,3875.4,3671.1,3795.45,,,NIFTY SMLCAP 100
2020-03-20,3817.1,3961.25,3770.5,3885.25,,,NIFTY SMLCAP 100
2020-03-23,3543.25,3603.65,3368.2,3372.65,,,NIFTY SMLCAP 100
2020-03-24,3447.15,3505.55,3202.9,3339.65,,,NIFTY SMLCAP 100
2020-03-25,3275.25,3456.95,3268.95,3441.55,,,NIFTY SMLCAP 100
2020-03-26,3500.0,3646.4,3462.6,3550.65,,,NIFTY SMLCAP 100
2020-03-27,3670.55,3738.9,3550.2,3566.95,,,NIFTY SMLCAP 100
2020-03-30,3503.1,3541.1,3426.5,3487.55,,,NIFTY SMLCAP 100
2020-03-31,3576.55,3602.25,3522.6,3594.7,,,NIFTY SMLCAP 100
2020-04-01,3614.4,3619.3,3528.05,3540.6,,,NIFTY SMLCAP 100
2020-04-03,3577.5,3580.25,3474.85,3485.75,,,NIFTY SMLCAP 100
2020-04-07,3609.55,3626.0,3566.3,3614.6,,,NIFTY SMLCAP 100
2020-04-08,3629.8,3767.9,3611.4,3679.45,,,NIFTY SMLCAP 100
2020-04-09,3768.75,3827.45,3767.4,3822.15,,,NIFTY SMLCAP 100
2020-04-13,3870.85,3874.1,3727.0,3802.3,,,NIFTY SMLCAP 100
2020-04-15,3855.3,3944.95,3823.1,3850.3,,,NIFTY SMLCAP 100
2020-04-16,3868.35,3974.55,3844.8,3958.5,,,NIFTY SMLCAP 100
2020-04-17,4089.7,4097.3,4028.8,4091.15,,,NIFTY SMLCAP 100
2020-04-20,4160.15,4161.75,4100.05,4105.85,,,NIFTY SMLCAP 100
2020-04-21,4045.2,4046.95,3931.85,3948.85,,,NIFTY SMLCAP 100
2020-04-22,3949.35,3978.45,3886.85,3969.3,,,NIFTY SMLCAP 100
2020-04-23,4006.95,4057.45,4000.5,4038.15,,,NIFTY SMLCAP 100
2020-04-24,4010.85,4012.85,3947.15,3959.6,,,NIFTY SMLCAP 100
2020-04-27,4018.5,4030.75,3987.6,3992.0,,,NIFTY SMLCAP 100
2020-04-28,4048.5,4054.25,3976.95,4021.65,,,NIFTY SMLCAP 100
2020-04-29,4055.6,4074.65,4029.75,4050.7,,,NIFTY SMLCAP 100
2020-04-30,4124.65,4148.5,4068.45,4078.0,,,NIFTY SMLCAP 100
2020-05-04,3987.5,3992.65,3932.7,3946.35,,,NIFTY SMLCAP 100
2020-05-05,3990.55,4018.9,3895.5,3896.75,,,NIFTY SMLCAP 100
2020-05-06,3918.9,3935.55,3866.1,3922.95,,,NIFTY SMLCAP 100
2020-05-07,3930.5,3965.9,3924.3,3944.05,,,NIFTY SMLCAP 100
2020-05-08,3992.15,4005.05,3905.8,3910.6,,,NIFTY SMLCAP 100
2020-05-11,3959.45,3971.1,3899.7,3904.85,,,NIFTY SMLCAP 100
2020-05-12,3898.35,3905.5,3820.4,3878.85,,,NIFTY SMLCAP 100
2020-05-13,4040.65,4040.65,3939.35,3975.7,,,NIFTY SMLCAP 100
2020-05-14,3959.5,3978.7,3924.75,3936.2,,,NIFTY SMLCAP 100
2020-05-15,3957.45,3959.4,3911.8,3935.1,,,NIFTY SMLCAP 100
2020-05-18,3945.75,3950.65,3785.15,3804.9,,,NIFTY SMLCAP 100
2020-05-19,3839.6,3855.25,3799.95,3811.95,,,NIFTY SMLCAP 100
2020-05-20,3814.6,3856.75,3812.9,3851.75,,,NIFTY SMLCAP 100
2020-05-21,3863.9,3905.3,3863.85,3875.2,,,NIFTY SMLCAP 100
2020-05-22,3878.55,3902.8,3832.35,3850.85,,,NIFTY SMLCAP 100
2020-05-26,3880.25,3889.95,3856.7,3880.2,,,NIFTY SMLCAP 100
2020-05-27,3903.5,3912.0,3862.75,3905.6,,,NIFTY SMLCAP 100
2020-05-28,3937.95,3980.5,3936.8,3968.5,,,NIFTY SMLCAP 100
2020-05-29,3966.05,4022.8,3956.05,4002.8,,,NIFTY SMLCAP 100
2020-06-01,4079.4,4148.05,4076.5,4131.1,,,NIFTY SMLCAP 100
2020-06-02,4175.4,4234.4,4158.45,4228.65,,,NIFTY SMLCAP 100
2020-06-03,4302.75,4332.1,4262.4,4278.15,,,NIFTY SMLCAP 100
2020-06-04,4306.5,4328.25,4241.9,4278.55,,,NIFTY SMLCAP 100
2020-06-05,4333.7,4430.25,4332.0,4423.1,,,NIFTY SMLCAP 100
2020-06-08,4524.15,4542.7,4457.95,4477.7,,,NIFTY SMLCAP 100
2020-06-09,4514.5,4518.8,4391.0,4414.15,,,NIFTY SMLCAP 100
2020-06-10,4435.0,4445.15,4388.9,4436.8,,,NIFTY SMLCAP 100
2020-06-11,4455.75,4489.3,4390.35,4398.35,,,NIFTY SMLCAP 100
2020-06-12,4206.6,4397.05,4206.55,4393.5,,,NIFTY SMLCAP 100
2020-06-15,4416.95,4452.4,4380.2,4409.6,,,NIFTY SMLCAP 100
2020-06-16,4486.95,4495.35,4322.2,4404.75,,,NIFTY SMLCAP 100
2020-06-17,4396.3,4453.5,4387.95,4426.95,,,NIFTY SMLCAP 100
2020-06-18,4437.75,4498.0,4433.7,4493.2,,,NIFTY SMLCAP 100
2020-06-19,4536.75,4585.05,4525.0,4576.75,,,NIFTY SMLCAP 100
2020-06-22,4629.75,4689.5,4628.0,4682.5,,,NIFTY SMLCAP 100
2020-06-23,4740.0,4760.9,4689.45,4756.3,,,NIFTY SMLCAP 100
2020-06-24,4807.35,4823.95,4663.95,4670.55,,,NIFTY SMLCAP 100
2020-06-25,4632.6,4700.25,4618.7,4694.5,,,NIFTY SMLCAP 100
2020-06-26,4744.1,4756.05,4699.85,4708.35,,,NIFTY SMLCAP 100
2020-06-29,4700.1,4700.25,4612.15,4643.15,,,NIFTY SMLCAP 100
2020-06-30,4671.65,4682.5,4597.5,4614.95,,,NIFTY SMLCAP 100
2020-07-01,4623.9,4664.65,4595.0,4654.1,,,NIFTY SMLCAP 100
2020-07-02,4695.35,4710.0,4684.9,4695.65,,,NIFTY SMLCAP 100
2020-07-03,4725.85,4729.7,4686.55,4706.0,,,NIFTY SMLCAP 100
2020-07-06,4744.15,4793.95,4738.95,4791.65,,,NIFTY SMLCAP 100
2020-07-07,4817.35,4844.85,4782.3,4839.6,,,NIFTY SMLCAP 100
2020-07-08,4866.15,4896.85,4818.1,4827.8,,,NIFTY SMLCAP 100
2020-07-09,4858.4,4886.35,4851.85,4880.15,,,NIFTY SMLCAP 100
2020-07-10,4876.15,4912.2,4840.9,4870.25,,,NIFTY SMLCAP 100
2020-07-13,4909.3,4918.9,4852.95,4872.65,,,NIFTY SMLCAP 100
2020-07-14,4858.7,4859.65,4751.35,4799.85,,,NIFTY SMLCAP 100
2020-07-15,4835.3,4872.05,4781.55,4794.4,,,NIFTY SMLCAP 100
2020-07-16,4808.15,4818.05,4740.5,4788.8,,,NIFTY SMLCAP 100
2020-07-17,4811.3,4857.95,4807.0,4851.95,,,NIFTY SMLCAP 100
2020-07-20,4884.5,4915.1,4876.75,4907.95,,,NIFTY SMLCAP 100
2020-07-21,4944.15,4957.55,4922.6,4928.05,,,NIFTY SMLCAP 100
2020-07-22,4956.8,4971.8,4887.25,4927.65,,,NIFTY SMLCAP 100
2020-07-23,4941.7,4995.45,4938.5,4978.55,,,NIFTY SMLCAP 100
2020-07-24,4962.55,4998.4,4933.4,4989.4,,,NIFTY SMLCAP 100
2020-07-27,5023.45,5028.35,4938.35,4959.5,,,NIFTY SMLCAP 100
2020-07-28,4990.9,5034.65,4984.55,5027.15,,,NIFTY SMLCAP 100
2020-07-29,5052.95,5081.95,5013.85,5022.65,,,NIFTY SMLCAP 100
2020-07-30,5031.8,5057.55,4953.65,4969.15,,,NIFTY SMLCAP 100
2020-07-31,4988.25,5023.0,4949.95,5010.6,,,NIFTY SMLCAP 100
2020-08-03,5024.05,5082.5,5012.5,5062.35,,,NIFTY SMLCAP 100
2020-08-04,5103.85,5137.9,5083.25,5131.7,,,NIFTY SMLCAP 100
2020-08-05,5169.0,5199.45,5152.55,5189.45,,,NIFTY SMLCAP 100
2020-08-06,5212.2,5234.9,5190.25,5208.3,,,NIFTY SMLCAP 100
2020-08-07,5213.9,5274.05,5205.4,5262.9,,,NIFTY SMLCAP 100
2020-08-10,5296.9,5355.0,5294.15,5351.15,,,NIFTY SMLCAP 100
2020-08-11,5401.7,5410.05,5364.9,5371.0,,,NIFTY SMLCAP 100
2020-08-12,5364.45,5399.45,5336.55,5393.0,,,NIFTY SMLCAP 100
2020-08-13,5423.45,5466.9,5420.95,5433.65,,,NIFTY SMLCAP 100
2020-08-14,5460.95,5475.2,5327.9,5369.35,,,NIFTY SMLCAP 100
2020-08-17,5432.45,5436.5,5355.85,5414.55,,,NIFTY SMLCAP 100
2020-08-18,5445.95,5504.15,5434.9,5497.0,,,NIFTY SMLCAP 100
2020-08-19,5540.55,5585.8,5535.35,5565.0,,,NIFTY SMLCAP 100
2020-08-20,5530.25,5631.15,5515.4,5601.9,,,NIFTY SMLCAP 100
2020-08-21,5647.35,5686.2,5647.2,5659.45,,,NIFTY SMLCAP 100
2020-08-24,5713.7,5772.4,5709.7,5754.15,,,NIFTY SMLCAP 100
2020-08-25,5806.95,5821.25,5747.65,5785.35,,,NIFTY SMLCAP 100
2020-08-26,5826.4,5862.45,5816.65,5846.7,,,NIFTY SMLCAP 100
2020-08-27,5890.65,5911.15,5867.15,5877.9,,,NIFTY SMLCAP 100
2020-08-28,5912.95,5926.9,5858.6,5867.3,,,NIFTY SMLCAP 100
2020-08-31,5905.95,5916.0,5537.65,5588.6,,,NIFTY SMLCAP 100
2020-09-01,5584.05,5639.3,5528.75,5609.35,,,NIFTY SMLCAP 100
2020-09-02,5632.05,5714.75,5616.8,5705.95,,,NIFTY SMLCAP 100
2020-09-03,5735.0,5783.2,5733.45,5745.5,,,NIFTY SMLCAP 100
2020-09-04,5638.35,5726.05,5607.25,5678.9,,,NIFTY SMLCAP 100
2020-09-07,5704.45,5734.6,5644.4,5685.45,,,NIFTY SMLCAP 100
2020-09-08,5704.0,5726.1,5608.15,5631.15,,,NIFTY SMLCAP 100
2020-09-09,5574.05,5575.95,5474.8,5546.25,,,NIFTY SMLCAP 100
2020-09-10,5600.3,5665.55,5600.1,5634.8,,,NIFTY SMLCAP 100
2020-09-11,5659.9,5670.25,5631.35,5650.15,,,NIFTY SMLCAP 100
2020-09-14,5730.6,5972.2,5729.55,5957.75,,,NIFTY SMLCAP 100
2020-09-15,6008.65,6058.7,5976.55,6049.15,,,NIFTY SMLCAP 100
2020-09-16,6082.05,6083.15,6022.7,6048.2,,,NIFTY SMLCAP 100
2020-09-17,6022.65,6051.95,5994.95,6017.95,,,NIFTY SMLCAP 100
2020-09-18,6054.25,6072.7,5979.7,5991.5,,,NIFTY SMLCAP 100
2020-09-21,6015.25,6033.0,5739.05,5757.95,,,NIFTY SMLCAP 100
2020-09-22,5748.95,5755.5,5475.45,5656.75,,,NIFTY SMLCAP 100
2020-09-23,5711.9,5768.1,5596.0,5657.55,,,NIFTY SMLCAP 100
2020-09-24,5563.3,5579.9,5500.35,5512.05,,,NIFTY SMLCAP 100
2020-09-25,5576.85,5661.2,5554.7,5654.95,,,NIFTY SMLCAP 100
2020-09-28,5727.9,5869.95,5724.85,5857.55,,,NIFTY SMLCAP 100
2020-09-29,5911.5,5926.15,5814.05,5839.4,,,NIFTY SMLCAP 100
2020-09-30,5867.2,5871.25,5812.35,5822.95,,,NIFTY SMLCAP 100
2020-10-01,5901.85,5913.85,5850.9,5861.15,,,NIFTY SMLCAP 100
2020-10-05,5888.55,5905.6,5864.35,5895.95,,,NIFTY SMLCAP 100
2020-10-06,5940.05,5951.8,5908.2,5923.65,,,NIFTY SMLCAP 100
2020-10-07,5947.7,5952.15,5897.75,5903.9,,,NIFTY SMLCAP 100
2020-10-08,5950.9,5964.4,5884.8,5890.25,,,NIFTY SMLCAP 100
2020-10-09,5907.15,5917.2,5866.75,5876.6,,,NIFTY SMLCAP 100
2020-10-12,5903.85,5906.5,5822.35,5855.0,,,NIFTY SMLCAP 100
2020-10-13,5861.5,5871.35,5835.8,5844.95,,,NIFTY SMLCAP 100
2020-10-14,5847.3,5870.1,5809.9,5859.9,,,NIFTY SMLCAP 100
2020-10-15,5884.1,5899.15,5745.35,5759.0,,,NIFTY SMLCAP 100
2020-10-16,5797.95,5850.3,5725.55,5839.3,,,NIFTY SMLCAP 100
2020-10-19,5880.9,5889.85,5849.95,5882.05,,,NIFTY SMLCAP 100
2020-10-20,5874.3,5909.35,5854.7,5904.35,,,NIFTY SMLCAP 100
2020-10-21,5943.65,5963.45,5828.4,5897.7,,,NIFTY SMLCAP 100
2020-10-22,5897.9,5970.7,5888.2,5957.4,,,NIFTY SMLCAP 100
2020-10-23,5995.9,6006.15,5981.3,5994.1,,,NIFTY SMLCAP 100
2020-10-26,6017.45,6023.1,5915.75,5932.7,,,NIFTY SMLCAP 100
2020-10-27,5930.8,5963.2,5864.6,5951.35,,,NIFTY SMLCAP 100
2020-10-28,5959.9,5980.55,5887.55,5893.1,,,NIFTY SMLCAP 100
2020-10-29,5832.75,5863.3,5795.7,5839.1,,,NIFTY SMLCAP 100
2020-10-30,5860.65,5909.2,5790.65,5819.05,,,NIFTY SMLCAP 100
2020-11-02,5808.7,5828.55,5718.85,5728.6,,,NIFTY SMLCAP 100
2020-11-03,5763.35,5786.35,5722.75,5732.85,,,NIFTY SMLCAP 100
2020-11-04,5753.05,5779.9,5705.3,5725.95,,,NIFTY SMLCAP 100
2020-11-05,5785.85,5830.0,5784.35,5824.55,,,NIFTY SMLCAP 100
2020-11-06,5860.1,5901.75,5853.3,5859.1,,,NIFTY SMLCAP 100
2020-11-09,5908.0,5915.4,5858.95,5878.3,,,NIFTY SMLCAP 100
2020-11-10,5925.85,5929.2,5858.15,5874.9,,,NIFTY SMLCAP 100
2020-11-11,5882.8,5932.5,5859.05,5917.2,,,NIFTY SMLCAP 100
2020-11-12,5932.4,6001.35,5914.6,5994.8,,,NIFTY SMLCAP 100
2020-11-13,5998.55,6052.4,5987.85,6043.5,,,NIFTY SMLCAP 100
2020-11-14,6093.35,6107.2,6081.95,6089.1,,,NIFTY SMLCAP 100
2020-11-17,6109.75,6115.5,6057.25,6104.65,,,NIFTY SMLCAP 100
2020-11-18,6104.05,6135.1,6093.15,6124.2,,,NIFTY SMLCAP 100
2020-11-19,6104.6,6194.25,6083.15,6111.65,,,NIFTY SMLCAP 100
2020-11-20,6139.75,6200.55,6123.6,6182.25,,,NIFTY SMLCAP 100
2020-11-23,6260.0,6321.85,6249.4,6309.65,,,NIFTY SMLCAP 100
2020-11-24,6369.6,6386.05,6352.25,6380.0,,,NIFTY SMLCAP 100
2020-11-25,6419.65,6434.4,6314.5,6323.2,,,NIFTY SMLCAP 100
2020-11-26,6351.75,6381.55,6292.4,6377.4,,,NIFTY SMLCAP 100
2020-11-27,6397.0,6594.3,6395.0,6573.3,,,NIFTY SMLCAP 100
2020-12-01,6627.95,6651.95,6599.1,6633.05,,,NIFTY SMLCAP 100
2020-12-02,6664.45,6665.6,6585.25,6632.55,,,NIFTY SMLCAP 100
2020-12-03,6677.2,6684.55,6661.95,6675.35,,,NIFTY SMLCAP 100
2020-12-04,6709.15,6726.95,6652.25,6699.35,,,NIFTY SMLCAP 100
2020-12-07,6734.25,6793.85,6728.25,6783.85,,,NIFTY SMLCAP 100
2020-12-08,6835.55,6851.45,6695.75,6782.55,,,NIFTY SMLCAP 100
2020-12-09,6816.15,6838.0,6806.8,6817.25,,,NIFTY SMLCAP 100
2020-12-10,6815.35,6816.15,6689.3,6781.35,,,NIFTY SMLCAP 100
2020-12-11,6822.35,6871.95,6771.25,6823.95,,,NIFTY SMLCAP 100
2020-12-14,6880.3,6906.05,6846.7,6879.75,,,NIFTY SMLCAP 100
2020-12-15,6896.25,6905.8,6840.15,6892.7,,,NIFTY SMLCAP 100
2020-12-16,6944.4,6991.15,6933.6,6962.35,,,NIFTY SMLCAP 100
2020-12-17,7003.3,7030.95,6958.6,6972.5,,,NIFTY SMLCAP 100
2020-12-18,7003.1,7011.75,6877.35,6957.7,,,NIFTY SMLCAP 100
2020-12-21,6959.3,6981.2,6464.9,6608.05,,,NIFTY SMLCAP 100
2020-12-22,6570.95,6696.9,6361.25,6658.75,,,NIFTY SMLCAP 100
2020-12-23,6710.7,6842.55,6704.0,6840.45,,,NIFTY SMLCAP 100
2020-12-24,6891.55,6934.4,6871.7,6902.1,,,NIFTY SMLCAP 100
2020-12-28,6960.3,7033.7,6956.7,7018.4,,,NIFTY SMLCAP 100
2020-12-29,7061.25,7079.65,6971.6,7017.05,,,NIFTY SMLCAP 100
2020-12-30,7044.0,7073.05,6968.6,7066.15,,,NIFTY SMLCAP 100
2020-12-31,7081.2,7121.05,7060.6,7087.6,,,NIFTY SMLCAP 100
2017-01-02,,,,4669.83,,,NIFTY SMLCAP 250
2017-01-03,,,,4725.86,,,NIFTY SMLCAP 250
2017-01-04,,,,4748.42,,,NIFTY SMLCAP 250
2017-01-05,,,,4793.38,,,NIFTY SMLCAP 250
2017-01-06,,,,4773.26,,,NIFTY SMLCAP 250
2017-01-09,,,,4801.38,,,NIFTY SMLCAP 250
2017-01-10,,,,4841.79,,,NIFTY SMLCAP 250
2017-01-11,,,,4889.53,,,NIFTY SMLCAP 250
2017-01-12,,,,4874.94,,,NIFTY SMLCAP 250
2017-01-13,,,,4880.51,,,NIFTY SMLCAP 250
2017-01-16,,,,4915.13,,,NIFTY SMLCAP 250
2017-01-17,,,,4926.56,,,NIFTY SMLCAP 250
2017-01-18,,,,4953.85,,,NIFTY SMLCAP 250
2017-01-19,,,,4961.63,,,NIFTY SMLCAP 250
2017-01-20,,,,4887.94,,,NIFTY SMLCAP 250
2017-01-23,,,,4917.97,,,NIFTY SMLCAP 250
2017-01-24,,,,4945.08,,,NIFTY SMLCAP 250
2017-01-25,,,,4996.65,,,NIFTY SMLCAP 250
2017-01-27,,,,5031.55,,,NIFTY SMLCAP 250
2017-01-30,,,,5024.27,,,NIFTY SMLCAP 250
2017-01-31,,,,4968.62,,,NIFTY SMLCAP 250
2017-02-01,,,,5062.78,,,NIFTY SMLCAP 250
2017-02-02,,,,5117.46,,,NIFTY SMLCAP 250
2017-02-03,,,,5187.25,,,NIFTY SMLCAP 250
2017-02-06,,,,5240.93,,,NIFTY SMLCAP 250
2017-02-07,,,,5235.88,,,NIFTY SMLCAP 250
2017-02-08,,,,5259.71,,,NIFTY SMLCAP 250
2017-02-09,,,,5269.29,,,NIFTY SMLCAP 250
2017-02-10,,,,5268.9,,,NIFTY SMLCAP 250
2017-02-13,,,,5222.24,,,NIFTY SMLCAP 250
2017-02-14,,,,5183.12,,,NIFTY SMLCAP 250
2017-02-15,,,,5093.74,,,NIFTY SMLCAP 250
2017-02-16,,,,5153.66,,,NIFTY SMLCAP 250
2017-02-17,,,,5188.13,,,NIFTY SMLCAP 250
2017-02-20,,,,5239.18,,,NIFTY SMLCAP 250
2017-02-21,,,,5266.69,,,NIFTY SMLCAP 250
2017-02-22,,,,5237.61,,,NIFTY SMLCAP 250
2017-02-23,,,,5241.44,,,NIFTY SMLCAP 250
2017-02-27,,,,5249.15,,,NIFTY SMLCAP 250
2017-02-28,,,,5291.75,,,NIFTY SMLCAP 250
2017-03-01,,,,5326.74,,,NIFTY SMLCAP 250
2017-03-02,,,,5261.81,,,NIFTY SMLCAP 250
2017-03-03,,,,5280.13,,,NIFTY SMLCAP 250
2017-03-06,,,,5305.08,,,NIFTY SMLCAP 250
2017-03-07,,,,5309.95,,,NIFTY SMLCAP 250
2017-03-08,,,,5283.64,,,NIFTY SMLCAP 250
2017-03-09,,,,5281.02,,,NIFTY SMLCAP 250
2017-03-10,,,,5273.58,,,NIFTY SMLCAP 250
2017-03-14,,,,5339.38,,,NIFTY SMLCAP 250
2017-03-15,,,,5387.2,,,NIFTY SMLCAP 250
2017-03-16,,,,5442.16,,,NIFTY SMLCAP 250
2017-03-17,,,,5430.76,,,NIFTY SMLCAP 250
2017-03-20,,,,5438.85,,,NIFTY SMLCAP 250
2017-03-21,,,,5433.64,,,NIFTY SMLCAP 250
2017-03-22,,,,5383.92,,,NIFTY SMLCAP 250
2017-03-23,,,,5432.83,,,NIFTY SMLCAP 250
2017-03-24,,,,5461.7,,,NIFTY SMLCAP 250
2017-03-27,,,,5455.99,,,NIFTY SMLCAP 250
2017-03-28,,,,5477.58,,,NIFTY SMLCAP 250
2017-03-29,,,,5506.72,,,NIFTY SMLCAP 250
2017-03-30,,,,5545.24,,,NIFTY SMLCAP 250
2017-03-31,,,,5596.81,,,NIFTY SMLCAP 250
2017-04-03,,,,5671.1,,,NIFTY SMLCAP 250
2017-04-05,,,,5741.33,,,NIFTY SMLCAP 250
2017-04-06,,,,5721.31,,,NIFTY SMLCAP 250
2017-04-07,,,,5675.65,,,NIFTY SMLCAP 250
2017-04-10,,,,5715.99,,,NIFTY SMLCAP 250
2017-04-11,,,,5785.81,,,NIFTY SMLCAP 250
2017-04-12,,,,5758.29,,,NIFTY SMLCAP 250
2017-04-13,,,,5770.23,,,NIFTY SMLCAP 250
2017-04-17,,,,5802.96,,,NIFTY SMLCAP 250
2017-04-18,,,,5748.07,,,NIFTY SMLCAP 250
2017-04-19,,,,5802.67,,,NIFTY SMLCAP 250
2017-04-20,,,,5890.4,,,NIFTY SMLCAP 250
2017-04-21,,,,5926.06,,,NIFTY SMLCAP 250
2017-04-24,,,,5979.51,,,NIFTY SMLCAP 250
2017-04-25,,,,6015.56,,,NIFTY SMLCAP 250
2017-04-26,,,,5954.05,,,NIFTY SMLCAP 250
2017-04-27,,,,5957.93,,,NIFTY SMLCAP 250
2017-04-28,,,,5996.6,,,NIFTY SMLCAP 250
2017-05-02,,,,6015.11,,,NIFTY SMLCAP 250
2017-05-03,,,,6029.19,,,NIFTY SMLCAP 250
2017-05-04,,,,6049.19,,,NIFTY SMLCAP 250
2017-05-05,,,,5981.71,,,NIFTY SMLCAP 250
2017-05-08,,,,6035.2,,,NIFTY SMLCAP 250
2017-05-09,,,,6071.29,,,NIFTY SMLCAP 250
2017-05-10,,,,6120.79,,,NIFTY SMLCAP 250
2017-05-11,,,,6113.34,,,NIFTY SMLCAP 250
2017-05-12,,,,6070.66,,,NIFTY SMLCAP 250
2017-05-15,,,,6119.53,,,NIFTY SMLCAP 250
2017-05-16,,,,6167.35,,,NIFTY SMLCAP 250
2017-05-17,,,,6157.74,,,NIFTY SMLCAP 250
2017-05-18,,,,6031.11,,,NIFTY SMLCAP 250
2017-05-19,,,,5980.8,,,NIFTY SMLCAP 250
2017-05-22,,,,5901.66,,,NIFTY SMLCAP 250
2017-05-23,,,,5775.07,,,NIFTY SMLCAP 250
2017-05-24,,,,5671.68,,,NIFTY SMLCAP 250
2017-05-25,,,,5804.07,,,NIFTY SMLCAP 250
2017-05-26,,,,5912.07,,,NIFTY SMLCAP 250
2017-05-29,,,,5811.58,,,NIFTY SMLCAP 250
2017-05-30,,,,5836.0,,,NIFTY SMLCAP 250
2017-05-31,,,,5903.2,,,NIFTY SMLCAP 250
2017-06-01,,,,5956.79,,,NIFTY SMLCAP 250
2017-06-02,,,,5994.81,,,NIFTY SMLCAP 250
2017-06-05,,,,6023.54,,,NIFTY SMLCAP 250
2017-06-06,,,,5975.61,,,NIFTY SMLCAP 250
2017-06-07,,,,6008.09,,,NIFTY SMLCAP 250
2017-06-08,,,,6024.14,,,NIFTY SMLCAP 250
2017-06-09,,,,6056.76,,,NIFTY SMLCAP 250
